22,0
36,0
38,0
62,0
71,0
180,0
387,0
388,0
453,0
504,0
609,0
633,0
675,0
745,0
784,0
814,0
874,0
987,0
1121,0
1219,0
1265,0
1318,0
1504,0
1509,0
1512,0
1521,0
1535,0
1827,0
1862,0
1983,0
2029,0
2087,0
2292,0
2347,0
2356,0
2871,0
3036,0
3130,0
3310,0
3747,0
3866,0
3921,0
3965,0
4025,0
4104,0
4126,0
4170,0
4171,0
4174,0
4185,0
4279,0
4408,0
4555,0
4672,0
4747,0
4904,0
4948,0
4983,0
4990,0
5136,0
5279,0
5298,0
5347,0
5359,0
5386,0
5413,0
5517,0
5528,0
5564,0
5688,0
5878,0
5941,0
5944,0
5967,0
5970,0
5972,0
6158,0
6249,0
6258,0
6283,0
6319,0
6406,0
6441,0
6522,0
6585,0
6710,0
6720,0
7002,0
7302,0
7324,0
7403,0
7567,0
8030,0
8079,0
8095,0
8153,0
8202,0
8333,0
8522,0
8689,0
8748,0
8753,0
8756,0
8831,0
9122,0
9226,0
9366,0
9437,0
9522,0
9609,0
9884,0
9953,0
9954,0
9961,0
10357,0
10409,0
10412,0
10537,0
10570,0
10589,0
10786,0
10849,0
11083,0
11084,0
11136,0
11145,0
11146,0
11176,0
11194,0
11225,0
11231,0
11234,0
11321,0
11333,0
11646,0
11674,0
11683,0
11792,0
11814,0
12137,0
12180,0
12227,0
12242,0
12292,0
12308,0
12341,0
12399,0
12524,0
12739,0
12904,0
13031,0
13131,0
13207,0
13341,0
13589,0
13607,0
13659,0
13660,0
13769,0
13808,0
13821,0
13836,0
13943,0
13950,0
14034,0
14040,0
14072,0
14243,0
14381,0
14451,0
14636,0
14647,0
14700,0
14758,0
14988,0
14989,0
15105,0
15108,0
15248,0
15274,0
15319,0
15329,0
15356,0
15418,0
15441,0
15544,0
15658,0
15718,0
16013,0
16018,0
16028,0
16110,0
16158,0
16214,0
16350,0
16379,0
16468,0
16613,0
16621,0
16790,0
16809,0
16823,0
16824,0
16838,0
16863,0
17162,0
17198,0
17295,0
17468,0
17555,0
17566,0
17656,0
17666,0
17779,0
17834,0
17902,0
17973,0
18009,0
18217,0
18295,0
18338,0
18349,0
18363,0
18364,0
18366,0
18375,0
18377,0
18405,0
18411,0
18616,0
18706,0
18708,0
18764,0
18779,0
19294,0
19560,0
19680,0
19703,0
19955,0
20021,0
20163,0
20417,0
20583,0
20654,0
20983,0
21149,0
21152,0
21182,0
21186,0
21202,0
21313,0
21412,0
21664,0
21853,0
22009,0
22045,0
22068,0
22080,0
22113,0
22466,0
22483,0
22485,0
22495,0
22528,0
22822,0
22873,0
22900,0
22962,0
22974,0
23017,0
23192,0
23237,0
23243,0
23526,0
23592,0
23602,0
23608,0
23644,0
24297,0
24301,0
24348,0
24358,0
24422,0
24558,0
24647,0
24671,0
24767,0
24778,0
24977,0
25024,0
25069,0
25150,0
25154,0
25240,0
25302,0
25410,0
25625,0
25666,0
25810,0
26229,0
26597,0
26652,0
26715,0
26804,0
26823,0
26842,0
27046,0
27082,0
27118,0
27151,0
27152,0
27157,0
27167,0
27169,0
27170,0
27180,0
27220,0
27240,0
27313,0
27338,0
27690,0
27759,0
27865,0
27871,0
27896,0
27916,0
27983,0
28018,0
28035,0
28094,0
28102,0
28104,0
28393,0
28633,0
28643,0
135,1
248,1
262,1
264,1
325,1
529,1
676,1
763,1
1336,1
1379,1
1588,1
1678,1
1684,1
1696,1
1728,1
1766,1
2575,1
2693,1
2863,1
3179,1
3319,1
3455,1
3522,1
3652,1
3748,1
3809,1
3949,1
4125,1
4196,1
4290,1
4432,1
4643,1
4665,1
4701,1
4772,1
4776,1
4796,1
4846,1
4871,1
5026,1
5198,1
5507,1
5975,1
6060,1
6113,1
6171,1
6310,1
6559,1
6695,1
6815,1
6842,1
6928,1
7040,1
7257,1
7692,1
7739,1
7950,1
8428,1
8486,1
8585,1
8966,1
9104,1
9228,1
9298,1
9603,1
10028,1
10130,1
10242,1
10280,1
10670,1
10746,1
10937,1
10984,1
11311,1
11401,1
11460,1
11566,1
11579,1
